,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,context_annotations,created_at,id,public_metrics,tweet text,# likes,# retweets,# replies,# quotes,links,# Reactions,Countries from text,Link Text,Final Countries,Income Level
1219,1219,1219,1219,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1103026158382141440', 'name': 'Tokyo 2020 Summer Olympics', 'description': 'Tokyo 2020 Summer Olympics '}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1412640588281745410', 'name': ""Women's Swimming: 🥇 Day 5""}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1412640588726366209', 'name': ""Women's Swimming: 🥇 Day 8""}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '884465677674741760', 'name': 'Katie Ledecky', 'description': 'Katie Ledecky'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '1282740577637785602', 'name': 'Water sports'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '1392946342394167301', 'name': 'Olympic Swimming'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '1412640584410402817', 'name': 'Tokyo Olympics - Swimming'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '884465677674741760', 'name': 'Katie Ledecky', 'description': 'Katie Ledecky'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-07-31 02:53:53+00:00,1.42E+18,"{'retweet_count': 95, 'reply_count': 55, 'like_count': 1319, 'quote_count': 6}",American Katie Ledecky wins the 800-meter freestyle in her final race of the Tokyo Games (this tweet was reposted to correct a typo),1319,95,55,6,https://t.co/GzVV51AIeC,1475,[],,[''],[]
1220,1220,1220,1220,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1103026158382141440', 'name': 'Tokyo 2020 Summer Olympics', 'description': 'Tokyo 2020 Summer Olympics '}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '875080295598260224', 'name': 'Simone Biles', 'description': 'Simone Biles'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '875831678505074688', 'name': 'Gymnastics', 'description': 'Gymnastics'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '1410001621967196163', 'name': 'Tokyo Olympics - Artistic Gymnastics'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '875080295598260224', 'name': 'Simone Biles', 'description': 'Simone Biles'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '875831678505074688', 'name': 'Gymnastics', 'description': 'Gymnastics'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-07-31 01:55:39+00:00,1.42E+18,"{'retweet_count': 135, 'reply_count': 123, 'like_count': 787, 'quote_count': 17}",Simone Biles withdraws from the vault and uneven bars finals. She's being evaluated to determine if she'll compete in balance beam and floor exercise.,787,135,123,17,https://t.co/qEBtUuLHAf,1062,[],,[''],[]
1221,1221,1221,1221,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1103026158382141440', 'name': 'Tokyo 2020 Summer Olympics', 'description': 'Tokyo 2020 Summer Olympics '}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1415604080085377026', 'name': 'Tokyo 2020: Team GB at the Olympic Games 🇬🇧 '}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '1088514520308342784', 'name': 'Triathlon', 'description': 'Triathlon'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '1103026158382141440', 'name': 'Tokyo 2020 Summer Olympics', 'description': 'Tokyo 2020 Summer Olympics '}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '1392946515652407296', 'name': 'Olympic Triathlon'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '1410001627684098048', 'name': 'Tokyo Olympics - Triathlon'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '1415604080085377026', 'name': 'Tokyo 2020: Team GB at the Olympic Games 🇬🇧 '}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '1405128651218198531', 'name': 'Great Britain and Northern Ireland Olympic team'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-07-31 00:50:18+00:00,1.42E+18,"{'retweet_count': 67, 'reply_count': 34, 'like_count': 532, 'quote_count': 11}",Great Britain won the first-ever triathlon mixed team relay event at the Olympics. The US was second and France third.,532,67,34,11,https://t.co/ZdzAVFuij1,644,"['Great Britain', 'US', 'France']",,"['United Kingdom', 'United States', 'France']",[]
1222,1222,1222,1222,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-07-30 23:26:52+00:00,1.42E+18,"{'retweet_count': 150, 'reply_count': 58, 'like_count': 348, 'quote_count': 17}","More than 20 people were taken to hospital with non-life-threatening injuries after two Boston transit trains collided, the fire department tweeted",348,150,58,17,https://t.co/5MljPss87p,573,['Boston'],,['United States'],[]
1223,1223,1223,1223,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '998665458063560704', 'name': 'Greg Abbott', 'description': 'US Governor of Texas, Greg Abbott'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '998665458063560704', 'name': 'Greg Abbott', 'description': 'US Governor of Texas, Greg Abbott'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-07-30 23:13:29+00:00,1.42E+18,"{'retweet_count': 405, 'reply_count': 192, 'like_count': 2019, 'quote_count': 79}",The US sues Texas Gov. Greg Abbott over his executive order targeting the transport of migrants recently released from CBP custody,2019,405,192,79,https://t.co/lQ3AJQh5QT,2695,"['US', 'Texas']",,['United States'],[]
1224,1224,1224,1224,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '966044190709710848', 'name': 'Ron DeSantis', 'description': 'US Representative Ron DeSantis (FL-06)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '966044190709710848', 'name': 'Ron DeSantis', 'description': 'US Representative Ron DeSantis (FL-06)'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-07-30 22:44:52+00:00,1.42E+18,"{'retweet_count': 381, 'reply_count': 1375, 'like_count': 2173, 'quote_count': 449}",Florida Gov. Ron DeSantis issues an executive order to prevent mask mandates in schools,2173,381,1375,449,https://t.co/mAFwKFsimL,4378,['Florida'],,['United States'],[]
1225,1225,1225,1225,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-07-30 22:36:15+00:00,1.42E+18,"{'retweet_count': 324, 'reply_count': 191, 'like_count': 606, 'quote_count': 276}","The House adjourned without passing an extension to the eviction moratorium, meaning the moratorium is set to expire Saturday night",606,324,191,276,https://t.co/1Pmovbfyq2,1397,[],,['United States'],[]
1226,1226,1226,1226,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-07-30 21:07:41+00:00,1.42E+18,"{'retweet_count': 114, 'reply_count': 104, 'like_count': 412, 'quote_count': 43}",The US issues new sanctions against Cuba before President Biden's meeting today with Cuban-American leaders,412,114,104,43,https://t.co/TtGSVjS158,673,"['US', 'Cuba']",,"['United States', 'Cuba']",[]
1227,1227,1227,1227,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '852219717016141824', 'name': 'College life', 'description': 'College Life'}}]",2021-07-30 21:07:22+00:00,1.42E+18,"{'retweet_count': 137, 'reply_count': 46, 'like_count': 482, 'quote_count': 14}",Bowling Green State University expels three students and suspends 17 in connection to the death of a student participating in fraternity hazing in March,482,137,46,14,https://t.co/w04fK8c219,679,[],,['Cuba'],[]
1228,1228,1228,1228,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '903303816698671104', 'name': 'Wellness and health', 'description': 'Wellness & Health'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '918538847302041600', 'name': 'Community Health', 'description': 'Community Health'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '920768310152593408', 'name': 'Common Medication', 'description': 'Common Medication'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-07-30 20:18:22+00:00,1.42E+18,"{'retweet_count': 377, 'reply_count': 141, 'like_count': 1293, 'quote_count': 59}",Two leading ob-gyn groups are recommending for the first time that anyone who is pregnant should get a Covid vaccine,1293,377,141,59,https://t.co/CUcnfITyQq,1870,[],,['Cuba'],[]
1229,1229,1229,1229,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '954108520944648192', 'name': 'US Department of the Treasury', 'description': 'US Department of the Treasury'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894937601323008', 'name': 'Tax planning', 'description': 'Tax planning'}}]",2021-07-30 17:48:06+00:00,1.42E+18,"{'retweet_count': 393, 'reply_count': 228, 'like_count': 2439, 'quote_count': 43}","The Justice Department advises the Treasury Department to turn over former President Trump's tax returns to the House Ways and Means Committee, which requested them more than two years ago",2439,393,228,43,https://t.co/EyChfKRwrP,3103,[],,['Cuba'],[]
1230,1230,1230,1230,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-07-30 17:18:42+00:00,1.42E+18,"{'retweet_count': 77, 'reply_count': 49, 'like_count': 382, 'quote_count': 10}",The Senate moves forward with a key infrastructure vote as lawmakers race to pass the bipartisan deal before leaving for their August recess,382,77,49,10,https://t.co/ELciHar3hH,518,[],,['Cuba'],[]
1231,1231,1231,1231,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1103026158382141440', 'name': 'Tokyo 2020 Summer Olympics', 'description': 'Tokyo 2020 Summer Olympics '}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '1412640584410402817', 'name': 'Tokyo Olympics - Swimming'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-07-30 16:39:00+00:00,1.42E+18,"{'retweet_count': 118, 'reply_count': 56, 'like_count': 708, 'quote_count': 36}",The US 4 x 400-meter mixed relay team has been reinstated and will compete in the final after earlier being disqualified for an erroneous baton changeover in the heats,708,118,56,36,https://t.co/nWx86MX94V,918,[],,[''],[]
1232,1232,1232,1232,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10040367934', 'name': 'ATPテニス '}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1103026158382141440', 'name': 'Tokyo 2020 Summer Olympics', 'description': 'Tokyo 2020 Summer Olympics '}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1416825215577821186', 'name': ""Men's Singles Tennis: Semifinals""}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '847903248933502976', 'name': 'Tennis', 'description': 'Tennis'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '1390697594955833350', 'name': 'Olympic Tennis'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '1410017209540251652', 'name': 'Tokyo Olympics - Tennis'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809505068248494080', 'name': 'Novak Djokovic', 'description': 'Novak Djokovic'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '809505068248494080', 'name': 'Novak Djokovic', 'description': 'Novak Djokovic'}}]",2021-07-30 10:13:12+00:00,1.42E+18,"{'retweet_count': 160, 'reply_count': 103, 'like_count': 682, 'quote_count': 64}","Tennis superstar Novak Djokovic is out of the Olympics, losing the men's singles semifinal and missing out on his shot at the ""Golden Slam""",682,160,103,64,https://t.co/8lG4RvzsJr,1009,[],,['Cuba'],[]
1233,1233,1233,1233,"[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '877326946253684737', 'name': 'United States Senate', 'description': 'United States Senate'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}]",2021-07-30 02:34:53+00:00,1.42E+18,"{'retweet_count': 106, 'reply_count': 61, 'like_count': 461, 'quote_count': 6}","Carl Levin, a former US senator from Michigan who served in Congress for 36 years, has died at age 87",461,106,61,6,https://t.co/cSWfUwVk6c,634,"['US', 'Michigan']",,['United States'],[]
